"","X","COUNTY","alpha","gamma"
"2279",2279,"Charleston County, South Carolina",0.638636743369094,0.664022144156647
"2280",2280,"Orangeburg County, South Carolina",0.800782940266532,0.547126053075193
"2281",2281,"Bamberg County, South Carolina",0.822997447572876,0.563286904226902
"2282",2282,"Florence County, South Carolina",0.663356829780827,0.584795530166488
"2283",2283,"Laurens County, South Carolina",0.637016428715091,0.531700275653377
"2284",2284,"Beaufort County, South Carolina",0.523892715784096,0.647088672824073
"2285",2285,"Fairfield County, South Carolina",0.753451776702773,0.581692925538607
"2286",2286,"Lancaster County, South Carolina",0.68435332461486,0.53134245068288
"2287",2287,"Kershaw County, South Carolina",0.645593722010654,0.516108019425309
"2288",2288,"Oconee County, South Carolina",0.637173806475591,0.574319535531535
"2289",2289,"Jasper County, South Carolina",0.598480298122797,0.507746016804846
"2290",2290,"Marlboro County, South Carolina",0.81708383410881,0.499870502441907
"2291",2291,"Horry County, South Carolina",0.562658743015137,0.567234814127341
"2292",2292,"Saluda County, South Carolina",0.725303756788825,0.48536879595244
"2293",2293,"Georgetown County, South Carolina",0.699558874788343,0.607353616575475
"2294",2294,"Anderson County, South Carolina",0.606091951375095,0.579605604761815
"2295",2295,"McCormick County, South Carolina",0.7333430664889,0.523037466590963
"2296",2296,"Edgefield County, South Carolina",0.696488835518566,0.479406175617121
"2297",2297,"Cherokee County, South Carolina",0.733208793752842,0.513947488010262
"2298",2298,"Sumter County, South Carolina",0.630334616130685,0.536897507964434
"2299",2299,"Beadle County, South Dakota",0.527502566314039,0.556664022412572
"2300",2300,"Corson County, South Dakota",0.89699443987016,0.45133171456256
"2301",2301,"Dewey County, South Dakota",0.665843763356448,0.533672881677692
"2302",2302,"Lincoln County, South Dakota",0.345596412982726,0.618051567535608
"2303",2303,"Miner County, South Dakota",0.539983357597601,0.534726888712341
"2304",2304,"Roberts County, South Dakota",0.645858083997758,0.476968556332015
"2305",2305,"Moody County, South Dakota",0.581867870933881,0.506379672596694
"2306",2306,"Hughes County, South Dakota",0.585240000991968,0.460072681428799
"2307",2307,"Clark County, South Dakota",0.535681361409678,0.523744542471792
"2308",2308,"Lyman County, South Dakota",0.479470353919375,0.558532902898208
"2309",2309,"Jackson County, South Dakota",0.653741405100595,0.466169554237802
"2310",2310,"Marshall County, South Dakota",0.451021149859221,0.616793882256527
"2311",2311,"Hutchinson County, South Dakota",0.658067947038762,0.451701399535649
"2312",2312,"Hanson County, South Dakota",0.561487704919485,0.375251255826459
"2313",2313,"Lake County, South Dakota",0.640237897513894,0.508387680607453
"2314",2314,"Ziebach County, South Dakota",0.83311731201856,0.569877204906765
"2315",2315,"Douglas County, South Dakota",0.522892455120728,0.55190909174422
"2316",2316,"Deuel County, South Dakota",0.550122072449227,0.465476539611494
"2317",2317,"Brown County, South Dakota",0.423675949629154,0.582416585682863
"2318",2318,"Hand County, South Dakota",0.587280777436888,0.519944652391737
"2319",2319,"Kingsbury County, South Dakota",0.579838078449953,0.512946170104173
"2320",2320,"Gregory County, South Dakota",0.636649273311374,0.588115357813199
"2321",2321,"Faulk County, South Dakota",0.680080596206992,0.499387338280739
"2322",2322,"Union County, South Dakota",0.354377822741836,0.748943254257762
"2323",2323,"Tripp County, South Dakota",0.61575753492455,0.540308798554112
"2324",2324,"Butte County, South Dakota",0.682685700123564,0.442180363725218
"2325",2325,"Brule County, South Dakota",0.512708244095565,0.489136946722352
"2326",2326,"Potter County, South Dakota",0.526440412240312,0.596266182256605
"2327",2327,"Bennett County, South Dakota",0.681268911671285,0.44781313592154
"2328",2328,"Haakon County, South Dakota",0.629386260580481,0.479767907562812
"2329",2329,"Todd County, South Dakota",0.965027049804673,0.429142116786601
"2330",2330,"Turner County, South Dakota",0.580007851569796,0.451122708723673
"2331",2331,"Aurora County, South Dakota",0.431154634606862,0.539854240396988
"2332",2332,"Edmunds County, South Dakota",0.601251694439021,0.574453712705605
"2333",2333,"Yankton County, South Dakota",0.682241051705182,0.525796492140258
"2334",2334,"Meade County, South Dakota",0.594004805156579,0.452692948381142
"2335",2335,"Spink County, South Dakota",0.589584038050962,0.546993197068147
"2336",2336,"Custer County, South Dakota",0.549055016102879,0.516330307698436
"2337",2337,"Hamlin County, South Dakota",0.415102812367992,0.498029217871842
"2338",2338,"Perkins County, South Dakota",0.747516644013838,0.516522293951846
"2339",2339,"Codington County, South Dakota",0.470154531440038,0.583073056194797
"2340",2340,"Grant County, South Dakota",0.519158578444051,0.497340502005497
"2341",2341,"Pennington County, South Dakota",0.508450706507019,0.554297366066331
"2342",2342,"Walworth County, South Dakota",0.524014237392662,0.5470212204095
"2343",2343,"Clay County, South Dakota",0.834367407238689,0.532890318545498
"2344",2344,"Sanborn County, South Dakota",0.448827109875264,0.562767662818538
"2345",2345,"Davison County, South Dakota",0.491541813337781,0.578301433958536
"2346",2346,"McPherson County, South Dakota",0.633466856065392,0.522492403406333
"2347",2347,"Brookings County, South Dakota",0.541230382113693,0.544865618285756
"2348",2348,"Bon Homme County, South Dakota",0.672729236945054,0.471417750718536
"2349",2349,"Day County, South Dakota",0.806647704175196,0.497567603764061
"2350",2350,"Minnehaha County, South Dakota",0.42655371992838,0.58918548336466
"2351",2351,"Charles Mix County, South Dakota",0.737271857950299,0.522969608764207
"2352",2352,"Jerauld County, South Dakota",0.465597756255767,0.546712351601942
"2353",2353,"McCook County, South Dakota",0.474569561141421,0.51965374981585
"2354",2354,"Fall River County, South Dakota",0.699794659835361,0.459611684406651
"2355",2355,"Stanley County, South Dakota",0.524274467545825,0.538840942684229
"2356",2356,"Lawrence County, South Dakota",0.508996979314328,0.598925528756625
"2357",2357,"Rutherford County, Tennessee",0.594772725793403,0.453621625659053
"2358",2358,"Sumner County, Tennessee",0.507665318084606,0.543419122429237
"2359",2359,"Unicoi County, Tennessee",0.7265889859199,0.491875697423114
"2360",2360,"Pickett County, Tennessee",0.445732444795332,0.634746600201272
"2361",2361,"Marion County, Tennessee",0.7094455520687,0.517013147538945
"2362",2362,"Haywood County, Tennessee",0.77402120739172,0.501983782830617
"2363",2363,"Stewart County, Tennessee",0.804821564241448,0.41701509111567
"2364",2364,"Houston County, Tennessee",0.680050015237094,0.44666261982815
"2365",2365,"Hardeman County, Tennessee",0.800579447312572,0.464748928641745
"2366",2366,"Franklin County, Tennessee",0.665865615581225,0.504605053490166
"2367",2367,"Lincoln County, Tennessee",0.653096931720546,0.471739481299832
"2368",2368,"Morgan County, Tennessee",0.731114473790076,0.440597055976683
"2369",2369,"Chester County, Tennessee",0.83385926182579,0.43576339441643
"2370",2370,"Monroe County, Tennessee",0.694424747434458,0.500987451052931
"2371",2371,"Fayette County, Tennessee",0.692062617188737,0.561592900961121
"2372",2372,"Lake County, Tennessee",0.765119415588286,0.529899770190046
"2373",2373,"Fentress County, Tennessee",0.631580711495759,0.603908020777564
"2374",2374,"Knox County, Tennessee",0.614921529878752,0.627219400741716
"2375",2375,"Obion County, Tennessee",0.616192104173213,0.572857119434663
"2376",2376,"Jefferson County, Tennessee",0.666417792441307,0.514357158408953
"2377",2377,"Lawrence County, Tennessee",0.638112085014784,0.492602281379874
"2378",2378,"Madison County, Tennessee",0.666250608157436,0.570949984501572
"2379",2379,"White County, Tennessee",0.689111641555079,0.495997799915555
"2380",2380,"Lewis County, Tennessee",0.544994954979643,0.518003590566909
"2381",2381,"Sullivan County, Tennessee",0.64061532645342,0.575482176922931
"2382",2382,"Warren County, Tennessee",0.692040659201225,0.495319465737487
"2383",2383,"Hawkins County, Tennessee",0.686497245967113,0.498623978977108
"2384",2384,"McNairy County, Tennessee",0.76161097387839,0.471110897768216
"2385",2385,"Overton County, Tennessee",0.687965976396192,0.511425355432593
"2386",2386,"Trousdale County, Tennessee",0.833860344139231,0.430598721345383
"2387",2387,"Cocke County, Tennessee",0.855863560751082,0.483359877465019
"2388",2388,"DeKalb County, Tennessee",0.570008496921558,0.571161981611436
"2389",2389,"Decatur County, Tennessee",0.881458240306565,0.474995284522851
"2390",2390,"Maury County, Tennessee",0.601800339096824,0.482497216110007
"2391",2391,"Cheatham County, Tennessee",0.590156570950609,0.423581375281979
"2392",2392,"Wilson County, Tennessee",0.600455262643222,0.469734335058194
"2393",2393,"Macon County, Tennessee",0.706049118207217,0.45483598302164
"2394",2394,"Carroll County, Tennessee",0.731773541865947,0.477651544459792
"2395",2395,"Perry County, Tennessee",0.717057566863962,0.539995449134851
"2396",2396,"Cumberland County, Tennessee",0.582305087966914,0.525204012766477
"2397",2397,"Weakley County, Tennessee",0.702781045040503,0.547497447634265
"2398",2398,"Clay County, Tennessee",0.841487651468289,0.499149689802448
"2399",2399,"Blount County, Tennessee",0.619342591106377,0.52181697786558
"2400",2400,"Smith County, Tennessee",0.658015924231875,0.498356639680541
"2401",2401,"Dyer County, Tennessee",0.642555760287988,0.541741112268396
"2402",2402,"Union County, Tennessee",0.705488810254607,0.472039627409498
"2403",2403,"Bradley County, Tennessee",0.602352655897531,0.575431461736287
"2404",2404,"Williamson County, Tennessee",0.495240522037553,0.619349402784424
"2405",2405,"Loudon County, Tennessee",0.581049845857435,0.527229432154087
"2406",2406,"Jackson County, Tennessee",0.829015545049033,0.451531071143769
"2407",2407,"Meigs County, Tennessee",0.694490327675749,0.511425841044323
"2408",2408,"Sevier County, Tennessee",0.503391918223106,0.577831164848411
"2409",2409,"Rhea County, Tennessee",0.778404181705722,0.485938231779941
"2410",2410,"Gibson County, Tennessee",0.621719386536266,0.489806946800577
"2411",2411,"Roane County, Tennessee",0.78811881770251,0.502916444967913
"2412",2412,"Crockett County, Tennessee",0.57538065556929,0.564442755952957
"2413",2413,"Scott County, Tennessee",0.765992030588312,0.505684171365691
"2414",2414,"Polk County, Tennessee",0.674870277029729,0.508352411970926
"2415",2415,"Van Buren County, Tennessee",0.634595956540759,0.44243146017212
"2416",2416,"Putnam County, Tennessee",0.696076865863479,0.612351490296553
"2417",2417,"Robertson County, Tennessee",0.561637037823526,0.424741104573926
"2418",2418,"Grainger County, Tennessee",0.656642629451159,0.501672230720797
"2419",2419,"Shelby County, Tennessee",0.668162677066081,0.641142629226357
"2420",2420,"Sequatchie County, Tennessee",0.724511406997181,0.492089317020203
"2421",2421,"Bledsoe County, Tennessee",0.745120712047431,0.500469524982958
"2422",2422,"Campbell County, Tennessee",0.763055040960053,0.548350765939814
"2423",2423,"Washington County, Tennessee",0.662338024287388,0.583771091681602
"2424",2424,"McMinn County, Tennessee",0.756873178897249,0.468090318893292
"2425",2425,"Anderson County, Tennessee",0.774890476447941,0.501146143695715
"2426",2426,"Giles County, Tennessee",0.63360412150632,0.480222515695579
"2427",2427,"Hancock County, Tennessee",0.76130926235907,0.503071915842146
"2428",2428,"Johnson County, Tennessee",0.558024337699847,0.627203565375436
"2429",2429,"Cannon County, Tennessee",0.738565590343467,0.430296008127158
"2430",2430,"Carter County, Tennessee",0.720352937680995,0.502138652367305
"2431",2431,"Hardin County, Tennessee",0.756564548733435,0.519034826252263
"2432",2432,"Dickson County, Tennessee",0.682522273899391,0.48262411738432
"2433",2433,"Montgomery County, Tennessee",0.61924611223493,0.468134203404162
"2434",2434,"Marshall County, Tennessee",0.686271618597143,0.454254907649445
"2435",2435,"Henry County, Tennessee",0.538101445686451,0.608237794934026
"2436",2436,"Hamblen County, Tennessee",0.620144837533601,0.568216439809494
"2437",2437,"Moore County, Tennessee",0.510840823825518,0.472280802133242
"2438",2438,"Benton County, Tennessee",0.745376566421318,0.501447704337754
"2439",2439,"Hickman County, Tennessee",0.662061283951507,0.491598196234265
"2440",2440,"Hamilton County, Tennessee",0.624187739391397,0.607872805808007
"2441",2441,"Wayne County, Tennessee",0.71384143909563,0.537312664369783
"2442",2442,"Greene County, Tennessee",0.628987620561773,0.521536763775531
"2443",2443,"Davidson County, Tennessee",0.517475391596127,0.668147741148403
"2444",2444,"Grundy County, Tennessee",0.763075542502061,0.487628492727954
"2445",2445,"Coffee County, Tennessee",0.682330180856974,0.494630606728268
"2446",2446,"Henderson County, Tennessee",0.683144389689437,0.480094400542305
"2447",2447,"Claiborne County, Tennessee",0.741088373234176,0.52432812819742
"2448",2448,"Bedford County, Tennessee",0.616490243953852,0.496293519104322
"2449",2449,"Tipton County, Tennessee",0.692048845614203,0.396257315851214
"2450",2450,"Lauderdale County, Tennessee",0.737005718216659,0.515870891758451
"2451",2451,"Humphreys County, Tennessee",0.715990396945465,0.458142550952197
"2452",2452,"Live Oak County, Texas",0.413064065003447,0.7063556420037
"2453",2453,"Tom Green County, Texas",0.375670104732215,0.714549495821735
"2454",2454,"El Paso County, Texas",0.663996356024859,0.544945420225553
"2455",2455,"Burnet County, Texas",0.423098704188899,0.64725467786141
"2456",2456,"Bailey County, Texas",0.474929989198437,0.578656273370836
"2457",2457,"Fort Bend County, Texas",0.549505171979339,0.557369155146552
"2458",2458,"Willacy County, Texas",1.08146273820484,0.489050092559796
"2459",2459,"Clay County, Texas",0.62424151649336,0.501185174351585
"2460",2460,"Calhoun County, Texas",0.65391609782602,0.503620259270479
"2461",2461,"Karnes County, Texas",0.662244130977837,0.786946450366066
"2462",2462,"Garza County, Texas",0.389479385770853,0.688543556067031
"2463",2463,"Panola County, Texas",0.623533992022934,0.554561843451909
"2464",2464,"Zapata County, Texas",0.911987989296412,0.595366365967188
"2465",2465,"Chambers County, Texas",0.830180677213325,0.413398273400047
"2466",2466,"Starr County, Texas",0.97218864080793,0.415730165888553
"2467",2467,"Houston County, Texas",0.721470796677138,0.583948128295315
"2468",2468,"Burleson County, Texas",0.645660369376886,0.551261073178763
"2469",2469,"Erath County, Texas",0.786721944288341,0.574629230356253
"2470",2470,"Jackson County, Texas",0.653121682558166,0.51678139475613
"2471",2471,"Marion County, Texas",0.828108198746131,0.542254474972355
"2472",2472,"Hansford County, Texas",0.570483742499649,0.576948201919315
"2473",2473,"Austin County, Texas",0.493627242000112,0.659958727061524
"2474",2474,"Crosby County, Texas",0.580910473329614,0.541854651388085
"2475",2475,"Wise County, Texas",0.523284785162505,0.53183707945089
"2476",2476,"Palo Pinto County, Texas",0.589672585234805,0.637258264807677
"2477",2477,"Washington County, Texas",0.501614622013312,0.609641040724238
"2478",2478,"Liberty County, Texas",0.688572066804993,0.485870164691626
"2479",2479,"Hudspeth County, Texas",0.814275655984982,0.51384850414897
"2480",2480,"Angelina County, Texas",0.459612692396437,0.66203552536145
"2481",2481,"Andrews County, Texas",0.586194242285475,0.531071180927287
"2482",2482,"Orange County, Texas",0.702487526960387,0.470417385813221
"2483",2483,"Ward County, Texas",0.628579352185674,0.600372707128372
"2484",2484,"Shelby County, Texas",0.665930045814771,0.598305266566038
"2485",2485,"Martin County, Texas",0.613224806149523,0.616080875977905
"2486",2486,"Waller County, Texas",0.625687184395128,0.600469838272678
"2487",2487,"Edwards County, Texas",0.576256935630918,0.648551266579232
"2488",2488,"Harrison County, Texas",0.680919740876336,0.536881640238255
"2489",2489,"Montague County, Texas",0.589437187672459,0.588490573053432
"2490",2490,"Duval County, Texas",0.803589405343923,0.561166181472221
"2491",2491,"Bosque County, Texas",0.518039431459391,0.593984239715138
"2492",2492,"Hardeman County, Texas",0.672365466352464,0.600667094733016
"2493",2493,"Lipscomb County, Texas",0.389141595070513,0.675209570663061
"2494",2494,"Gonzales County, Texas",0.485495916803591,0.718192890651428
"2495",2495,"Gaines County, Texas",0.630226625736209,0.486508873637237
"2496",2496,"Coke County, Texas",0.605598617554703,0.523786556208689
"2497",2497,"Frio County, Texas",0.546297208333209,0.665345487958714
"2498",2498,"Donley County, Texas",0.631919792377951,0.518957064875106
"2499",2499,"Callahan County, Texas",0.841621037871209,0.508433738893151
"2500",2500,"Grayson County, Texas",0.646774429828458,0.5512500707774
"2501",2501,"Franklin County, Texas",0.732768162695335,0.581219541221832
"2502",2502,"Hill County, Texas",0.630384899596764,0.563028424223384
"2503",2503,"Coleman County, Texas",0.515615936490325,0.662658287124073
"2504",2504,"Dawson County, Texas",0.665368477555838,0.599357105385069
"2505",2505,"Zavala County, Texas",0.784606488748008,0.615858871310094
"2506",2506,"Anderson County, Texas",0.553701847558226,0.547049382424747
"2507",2507,"Throckmorton County, Texas",0.469280191109918,0.751417724827878
"2508",2508,"Hartley County, Texas",0.251317542098882,0.689443140489394
"2509",2509,"Goliad County, Texas",0.584021641519962,0.630767920237272
"2510",2510,"Gregg County, Texas",0.532180919091354,0.646634542677256
"2511",2511,"Denton County, Texas",0.565095083015681,0.546490931005238
"2512",2512,"Hall County, Texas",0.598003822415011,0.578709745283349
"2513",2513,"Jones County, Texas",0.671713164396664,0.522279795348464
"2514",2514,"McLennan County, Texas",0.692443126220854,0.581853584205241
"2515",2515,"Trinity County, Texas",0.706470486453259,0.508958714193766
"2516",2516,"Brooks County, Texas",1.03306479868539,0.469724730688697
"2517",2517,"Rockwall County, Texas",0.488435130836703,0.545760756432864
"2518",2518,"Shackelford County, Texas",0.306935224391853,0.863027979572206
"2519",2519,"Hamilton County, Texas",0.527328647296069,0.673075464689863
"2520",2520,"Crane County, Texas",0.539989338859382,0.385778141759927
"2521",2521,"Gillespie County, Texas",0.495038649145879,0.675120322865257
"2522",2522,"Nolan County, Texas",0.665738335849853,0.555767725255402
"2523",2523,"Young County, Texas",0.488489394842993,0.659386232482118
"2524",2524,"Comanche County, Texas",0.626878353785654,0.55413974764593
"2525",2525,"Randall County, Texas",0.536692085870591,0.557390527077093
"2526",2526,"Fayette County, Texas",0.573497963857157,0.633970313388603
"2527",2527,"Kinney County, Texas",0.709206573950787,0.477170335148645
"2528",2528,"Brazoria County, Texas",0.656136204211729,0.491867038304748
"2529",2529,"Atascosa County, Texas",0.542767612891862,0.616791005096905
"2530",2530,"Eastland County, Texas",0.565825236685646,0.650610088536877
"2531",2531,"Brazos County, Texas",0.866050912278635,0.618013327532171
"2532",2532,"Sherman County, Texas",0.438065039889933,0.597992116611591
"2533",2533,"Cass County, Texas",0.714377853667355,0.515334417195831
"2534",2534,"Jim Wells County, Texas",0.672486570434836,0.633628314303964
"2535",2535,"Jasper County, Texas",0.686178105753252,0.541190263640899
"2536",2536,"San Augustine County, Texas",0.876585579928567,0.524014556181042
"2537",2537,"Matagorda County, Texas",0.764969329502124,0.558213315576838
"2538",2538,"Jim Hogg County, Texas",0.852660676726861,0.563610330191302
"2539",2539,"San Patricio County, Texas",0.587167143248025,0.527077282212829
"2540",2540,"Collingsworth County, Texas",0.458179070495289,0.565587754442678
"2541",2541,"Baylor County, Texas",0.825822860618145,0.589680626360417
"2542",2542,"Nueces County, Texas",0.586808422669155,0.607946107869497
"2543",2543,"Kendall County, Texas",0.477505789820057,0.680928407944043
"2544",2544,"Reagan County, Texas",0.485324659827788,0.613272726902775
"2545",2545,"Floyd County, Texas",0.699541089039961,0.562731225167372
"2546",2546,"Cherokee County, Texas",0.632278851666968,0.560633714675469
"2547",2547,"Hemphill County, Texas",0.398875945933281,0.719938426447374
"2548",2548,"Reeves County, Texas",0.610653995389217,0.59864099082297
"2549",2549,"Howard County, Texas",0.601471112122187,0.589361968867329
"2550",2550,"Wilbarger County, Texas",0.664164262166735,0.513793087177595
"2551",2551,"Hardin County, Texas",0.676476097508963,0.506250853551403
"2552",2552,"Camp County, Texas",0.590768743326956,0.510640704161697
"2553",2553,"Parmer County, Texas",0.553529128196956,0.474160675813919
"2554",2554,"Archer County, Texas",0.447698443333614,0.607057832545169
"2555",2555,"Hutchinson County, Texas",0.708091280733961,0.498172990670222
"2556",2556,"Kimble County, Texas",0.681394588083286,0.611310673449019
"2557",2557,"Mason County, Texas",0.665008016115752,0.6311443963349
"2558",2558,"Dallam County, Texas",0.388424981718285,0.599239315558723
"2559",2559,"Hockley County, Texas",0.664767723909391,0.522456176988161
"2560",2560,"Wheeler County, Texas",0.293854680638028,0.762393284375083
"2561",2561,"Winkler County, Texas",0.569222108483862,0.531826498286532
"2562",2562,"Hopkins County, Texas",0.62112488254222,0.555375965424956
"2563",2563,"Llano County, Texas",0.651559356385524,0.679570361962738
"2564",2564,"Uvalde County, Texas",0.568660780763784,0.618578245400561
"2565",2565,"Jefferson County, Texas",0.666940157881741,0.611015305065403
"2566",2566,"Caldwell County, Texas",0.510650780477258,0.51576066088415
"2567",2567,"Mills County, Texas",0.626204550095219,0.624571879847112
"2568",2568,"Dallas County, Texas",0.476640974283619,0.711985286944404
"2569",2569,"San Jacinto County, Texas",0.549594782383411,0.663015510213503
"2570",2570,"Oldham County, Texas",0.890985830533051,0.477205073791729
"2571",2571,"Maverick County, Texas",0.912377611315342,0.440678611752242
"2572",2572,"Cochran County, Texas",0.785376062383401,0.524536277982852
"2573",2573,"Wood County, Texas",0.59805403405688,0.55009426859218
"2574",2574,"Gray County, Texas",0.463700641763361,0.619083538067891
"2575",2575,"Kaufman County, Texas",0.667789664584818,0.453069629639754
"2576",2576,"Swisher County, Texas",0.650032474879866,0.555510981716611
"2577",2577,"Colorado County, Texas",0.611257248951424,0.618983939806657
"2578",2578,"San Saba County, Texas",0.562996058697215,0.561445330501193
"2579",2579,"Lavaca County, Texas",0.536317645293604,0.622856021943514
"2580",2580,"Kleberg County, Texas",0.82496969024049,0.56738047423686
"2581",2581,"Morris County, Texas",0.602995181192643,0.589721048971878
"2582",2582,"Real County, Texas",0.484992730283061,0.531096221563137
"2583",2583,"Taylor County, Texas",0.558844757078842,0.604015044370516
"2584",2584,"Moore County, Texas",0.518233746579283,0.466132927225823
"2585",2585,"Lynn County, Texas",0.775044368824341,0.536493555635001
"2586",2586,"Mitchell County, Texas",0.544599855405031,0.495790459039514
"2587",2587,"Carson County, Texas",0.53802593548902,0.463101897006099
"2588",2588,"Freestone County, Texas",0.649158758174286,0.537001495164173
"2589",2589,"Collin County, Texas",0.506097693646186,0.595823620516632
"2590",2590,"Falls County, Texas",0.701979828881048,0.561721767850605
"2591",2591,"Bowie County, Texas",0.603485606427136,0.60925309014831
"2592",2592,"Lampasas County, Texas",0.596035228990073,0.535336605724631
"2593",2593,"Kerr County, Texas",0.498244517457629,0.657866567740785
"2594",2594,"Nacogdoches County, Texas",0.796343198639229,0.576681335167198
"2595",2595,"Bandera County, Texas",0.483562674579516,0.619537564564003
"2596",2596,"Wilson County, Texas",0.638406420108531,0.484488274618128
"2597",2597,"Potter County, Texas",0.524041714645729,0.658830905031422
"2598",2598,"Deaf Smith County, Texas",0.626755237640883,0.498690623273646
"2599",2599,"Bee County, Texas",0.645514996997575,0.548897467518305
"2600",2600,"Schleicher County, Texas",0.973483041135115,0.506194235338065
"2601",2601,"Rains County, Texas",0.641736281848595,0.518285788486997
"2602",2602,"Upshur County, Texas",0.652598659195677,0.490331314488848
"2603",2603,"Milam County, Texas",0.715223691158401,0.535259228484523
"2604",2604,"Upton County, Texas",0.601750413538338,0.658219480688269
"2605",2605,"Cooke County, Texas",0.527866102992144,0.613568941664491
"2606",2606,"Medina County, Texas",0.650554332452859,0.533904166915582
"2607",2607,"Crockett County, Texas",0.554461092338205,0.519855448203683
"2608",2608,"Castro County, Texas",0.265147425287428,0.728765369120589
"2609",2609,"Blanco County, Texas",0.499468073431832,0.642979764920558
"2610",2610,"Jeff Davis County, Texas",0.431886528150106,0.600303377425073
"2611",2611,"Hood County, Texas",0.550924276094833,0.580616162575856
"2612",2612,"Delta County, Texas",0.774889446962687,0.477416724552431
"2613",2613,"Coryell County, Texas",0.620775941262425,0.42968571897806
"2614",2614,"Guadalupe County, Texas",0.601180263617326,0.466277720375733
"2615",2615,"Somervell County, Texas",0.59188959188856,0.560601444875553
"2616",2616,"Cottle County, Texas",0.53355319934984,0.555721170444579
"2617",2617,"Madison County, Texas",0.606281497103214,0.553680655585522
"2618",2618,"Rusk County, Texas",0.684800343617267,0.50584630617667
"2619",2619,"Hidalgo County, Texas",0.733922863918158,0.585310220075329
"2620",2620,"Brewster County, Texas",0.559875960982579,0.618285374396923
"2621",2621,"Comal County, Texas",0.526414410454866,0.592191158930009
"2622",2622,"Haskell County, Texas",0.703066094673079,0.562780331537079
"2623",2623,"Fannin County, Texas",0.611920292984774,0.558616939546301
"2624",2624,"Parker County, Texas",0.528778782911346,0.607059311269685
"2625",2625,"Hays County, Texas",0.711379049249297,0.543399473080643
"2626",2626,"DeWitt County, Texas",0.604834682958506,0.79613463420474
"2627",2627,"Scurry County, Texas",0.484838993283765,0.579653575826046
"2628",2628,"Victoria County, Texas",0.4193847083262,0.686311638327028
"2629",2629,"Dickens County, Texas",0.81295069769487,0.54094655102208
"2630",2630,"Bexar County, Texas",0.579378560871187,0.608366699251801
"2631",2631,"Limestone County, Texas",0.696122817290394,0.51654373308639
"2632",2632,"Henderson County, Texas",0.608477178489685,0.568851001641985
"2633",2633,"Aransas County, Texas",0.571347927775675,0.661424227862425
"2634",2634,"Walker County, Texas",0.740095698285925,0.606182134729113
"2635",2635,"Williamson County, Texas",0.528537986464994,0.469346615581885
"2636",2636,"Smith County, Texas",0.570624048660908,0.630883595706964
"2637",2637,"Montgomery County, Texas",0.566365012034532,0.652190245301479
"2638",2638,"Sutton County, Texas",0.554043019412808,0.549131542717523
"2639",2639,"Brown County, Texas",0.617116408356752,0.51731970034098
"2640",2640,"Dimmit County, Texas",0.58066522009757,0.689143396541815
"2641",2641,"Bell County, Texas",0.622487178088691,0.495610977956193
"2642",2642,"La Salle County, Texas",0.409917148992252,0.871783075945582
"2643",2643,"Tyler County, Texas",0.716867163353508,0.527154701536179
"2644",2644,"Polk County, Texas",0.633696003322445,0.52757869213558
"2645",2645,"Harris County, Texas",0.553487924229241,0.701815726803203
"2646",2646,"Navarro County, Texas",0.607433075295011,0.598289970329801
"2647",2647,"Cameron County, Texas",0.82367524370994,0.539844086096169
"2648",2648,"Presidio County, Texas",0.564645599661374,0.648401639484612
"2649",2649,"Robertson County, Texas",0.760801987046431,0.510559123515022
"2650",2650,"Lamb County, Texas",0.676500055317462,0.524856336844064
"2651",2651,"Fisher County, Texas",0.558320756089619,0.548773325451093
"2652",2652,"Lamar County, Texas",0.690475421454561,0.56561187083985
"2653",2653,"Tarrant County, Texas",0.534515046604915,0.622694715273626
"2654",2654,"Runnels County, Texas",0.605434420388653,0.556086000771223
"2655",2655,"Newton County, Texas",0.668859058369099,0.464961846065485
"2656",2656,"Lee County, Texas",0.532498468964496,0.60429061736139
"2657",2657,"Ochiltree County, Texas",0.419707361579659,0.689427622724887
"2658",2658,"Van Zandt County, Texas",0.692217890306468,0.503838734482842
"2659",2659,"Wichita County, Texas",0.484965194219239,0.656856275227651
"2660",2660,"Jack County, Texas",0.563925866831728,0.575883124731958
"2661",2661,"Travis County, Texas",0.572770682921051,0.666153166448669
"2662",2662,"Val Verde County, Texas",0.826808257108906,0.43498479604392
"2663",2663,"Hunt County, Texas",0.772466613975222,0.482155486630524
"2664",2664,"Bastrop County, Texas",0.605563287901782,0.499755847652131
"2665",2665,"Wharton County, Texas",0.619078396229017,0.541664458840975
"2666",2666,"Concho County, Texas",0.563210276069249,0.528255126375369
"2667",2667,"Stephens County, Texas",0.613281075479164,0.612029479656923
"2668",2668,"McCulloch County, Texas",0.629751443956304,0.523315720149231
"2669",2669,"Childress County, Texas",0.728450071591453,0.536650530944235
"2670",2670,"Galveston County, Texas",0.694862248177931,0.569206675903308
"2671",2671,"Ellis County, Texas",0.62170138930966,0.473722958943792
"2672",2672,"Johnson County, Texas",0.566509998580435,0.491250043923068
"2673",2673,"Midland County, Texas",0.401909594814428,0.740389268514737
"2674",2674,"Pecos County, Texas",0.702952214603456,0.495767099357886
"2675",2675,"Sabine County, Texas",0.74742904912725,0.524331683560512
"2676",2676,"Ector County, Texas",0.489453223719395,0.593872908780066
"2677",2677,"Knox County, Texas",0.546064015452884,0.55947789509067
"2678",2678,"Lubbock County, Texas",0.621781910062589,0.625455455343631
"2679",2679,"Terry County, Texas",0.553005884127148,0.531548518030244
